"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"IDA total","IDA","Cereal production (metric tons)","AG.PRD.CREL.MT","","73462800","75650862","79224415","81034863","80553729","74359295","85067478","86213209","92771537","91596715","88948758","86672133","90692798","96679544","99347095","100959795","101529906","103183330","101419087","114467198","119430059","116007475","119859883","115595448","128517972","135969235","128960416","143533074","144603547","142832355.97","146765540.44","153230513.38","162463454.22","162519524.34","172231220.97","180063919.92","175174583.2","185823659.22","193510667.71","195129382.53","199190770.13","204237749.77","219025132.21","216937119.17","241514924.12","253191092.52","259850522.65","269774805.38","275862665.65","290996756.76","286052837.98","292703589.35","301041886.38","316268407.13","313085654.42","323593225.45","329707830.89","338731431.23","340372105.93","354496269.97","358314056.73","352958986.51","","",
"IDA blend","IDB","Cereal production (metric tons)","AG.PRD.CREL.MT","","18466970","19364774","19498932","19796108","20580162","17724632","20985449","23317339","26295306","26238618","25786167","24226253","26447263","29814393","28631130","29004632","29363285","27861967","28855360","31349820","34031564","34100310","33998936","33567159","38468585","44737725","41116332","44840690","47351357","46564650","47510502.36","50451161.56","54146432.69","54294742.36","58302207.06","58995892.89","58825682.53","61985755.19","62470486.43","63578378.32","59807041.38","61532800.31","66173210.81","70240071.25","75085075.12","79025182.85","79264544.05","80419576.65","75523490.93","78375504.91","77505362.62","77549112.39","79775216.38","88508441.77","87767042.71","92956903.74","94658768.96","94667358.3","94059999.68","97341024.16","101766252.57","99238013.49","","",
"Indonesia","IDN","Cereal production (metric tons)","AG.PRD.CREL.MT","","14367100","16246900","13952800","16074600","15339500","17367400","15591101","20328850","20313080","22156220","22796490","21647980","25179300","25483788","25242090","25873084","26489786","29800800","29888191","33642843","37283478","36818521","40389883","43424273","43362447","45647142","45233872","48328093","50918096","51912780","50944146","56235467","54640825","53510380","57990042","60408927","58147907","59406188","60070424","61575000","59808000","61074973","63024042","65313711","66674990","66064399","67878527","73984922","76643740","77610636","75902250","79092022","78606853","78067426","80643435","77609413","84176015","89454472","74254033","71575202.24","71432294.22","78312977.08","","",
"IDA only","IDX","Cereal production (metric tons)","AG.PRD.CREL.MT","","54995830","56286088","59725483","61238755","59973567","56634663","64082029","62895870","66476231","65358097","63162591","62445880","64245535","66865151","70715965","71955163","72166621","75321363","72563727","83117378","85398495","81907165","85860947","82028289","90049387","91231510","87844084","98692384","97252190","96267705.97","99255038.08","102779351.82","108317021.53","108224781.98","113929013.91","121068027.03","116348900.67","123837904.03","131040181.28","131551004.21","139383728.75","142704949.46","152851921.4","146697047.92","166429849","174165909.67","180585978.6","189355228.73","200339174.72","212621251.85","208547475.36","215154476.96","221266670","227759965.36","225318611.71","230636321.71","235049061.93","244064072.93","246312106.25","257155245.81","256547804.16","253720973.02","","",
"Isle of Man","IMN","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Cereal production (metric tons)","AG.PRD.CREL.MT","","87376496","87257552","90373008","93706000","79699504","80137608","95453504","102443708","106291244","113909504","113238296","108615456","119648216","106793000","127807800","121625108","138062904","142964696","126470304","140490600","147583816","136101404","166781704","164477600","165682196","164955216","156114500","183867008","199413216","193919312","193101196","201468404","208626900","211941400","210012500","218750900","223232400","226877000","236205608","234931192","242963796","206636708","236592700","229845504","239997492","242785588","260485904","266835300","250783392","267838308","287860000","293290000","295669510","297113510","285997000","295359000","311418745","321556400","324960800","342108890","355110300","355088430","","",
"Not classified","INX","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Cereal production (metric tons)","AG.PRD.CREL.MT","","1367919","1439216","1258816","1136399","1173711","1107600","1269300","1450800","1403200","1371000","1580400","1431400","1296500","1440900","1379700","1253000","1833000","1768000","1916000","2064800","2046800","2177700","1990700","2513800","2095800","1954800","2107800","2077800","1918800","1965820","1968048.39","2025770.8","1633158.66","1618110.58","1803329.58","2150592.05","1952836.76","1875440.01","2025967.25","2177490.65","2169040.7","1966954.95","2152352.89","2507508.33","1947926.55","2090355.84","2006462.35","2463992.68","2066174.9","2043780.93","2512186.79","2127500","2403000","2599817.27","2635748.65","2312985.31","2394645.57","1784900","2267990","1892640","2363950","2485680","","",
"Iran, Islamic Rep.","IRN","Cereal production (metric tons)","AG.PRD.CREL.MT","","4303119","4402740","4101140","4299578","5642713","6588982","5833000","6594000","6310000","6448000","5692000","6787000","6901000","6931000","8445000","9182500","8211950","8474311","8693746","8582850","9289878","10221717","9321331","10051706","10727817","11898530","12193218","12116749","10786652","13683863","14450207.9","16029233.6","16786212.2","16692464.7","17191141","16102130.2","15787881.2","18984493.2","14197138.8","12877641.8","14943509.7","19873850.17","20947988.4","21987685.3","21914452.7","22469919.6","24077570.4","12210782.6","17952655.2","19597231.3","15018275.96","15777121.79","16427670.68","17551045","18255384.86","22419770.81","18113759.53","18650828.19","21985994.36","15627813.16","14836137.19","14812659.15","","",
"Iraq","IRQ","Cereal production (metric tons)","AG.PRD.CREL.MT","","1847205","2332325","1432038","1629550","2006634","1858708","2051724","2899566","2473690","2112408","1588491","3901326","1603339","1960870","1372508","2109366","1444700","1780469","1480600","1891900","2035800","2065900","1821700","1100160","2932251","2280630","1728000","2590600","1496700","3454800","2672653","2959211","3239908","2830150","2540110","3004520","2215530","2431550","1604520","904480","1818903.07","4124870","3521487.33","3316916.71","3708150","3785500","3752471","2225411","2650113","4362383","4270151","4790950","6498524","7048606","3471115.91","4007685","3735255","2615277","6913550","8885242","5302192","3421743","","",
"Iceland","ISL","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4637","7389","7400","3900","7900","7287","7490","8900","","",
"Israel","ISR","Cereal production (metric tons)","AG.PRD.CREL.MT","","171600","152700","139200","329400","288000","137100","304650","223150","196750","155050","246500","385650","301700","352700","311700","251450","263650","190900","151700","303400","260900","203700","437100","173400","240850","285850","411650","309050","318800","396564","277320","342715.06","297038.66","183954","309380","264166.62","187072.69","248700","123030","182870","241640","271105","305620","273337.55","307620.25","245105.56","283464.48","198842.75","257009.47","241055.51","273519.91","356387.62","336558.34","372420.26","321746.39","262284.33","173788.48","150689.74","184113.18","246807.47","268351.8","202016.53","","",
"Italy","ITA","Cereal production (metric tons)","AG.PRD.CREL.MT","","13933400","14433210","13324660","14007520","14531270","14377630","15165050","15047330","15848360","16153080","16341770","15616689","15746610","16640396","16921900","16495300","14409200","17662800","17621700","17995200","18457268","18337400","18081100","19927800","18028600","18697900","18399800","17400000","17132670","17410540","19219130","19890867","19771428","19186472","19679024","20899946","19916519","20731020","21067676","20660952","19933158","21248429","17864361","23283207","21423171","20206559","20350618","21613374","17705746","18502904","19521138.3","18594125.5","18214664","19396843.8","17694873.4","18219221","16251718","16548350","16363450","16945440","16568150","14300570","","",
"Jamaica","JAM","Cereal production (metric tons)","AG.PRD.CREL.MT","","8433","8941","9530","7315","5995","6379","4384","3713","4587","5011","5584","4479","4140","10132","13846","13077","10553","10273","7309","6782","6374","4630","7040","9044","8153","7030","6226","3793","3431","2381","3466","4334","3564","4081","3899","4067","3150","2228","2164","1781","2116","1765","2057","1611","1929","1895","1738","1997","2509","2626","2967.7","3121","2996","2512","2365","2353.6","2540","2177.09","2059","2018","2122","2426","","",
"Jordan","JOR","Cereal production (metric tons)","AG.PRD.CREL.MT","","208006","152901","102164","400558","380963","126550","216113","115119","202093","59792","195138","246449","56478","285121","62974","80954","74829","69413","21721","172193","70217","72247","129200","62030","82711","41046","115268","127093","79576","129010","101779","144313","88891.5","74916","90546","72773","71590","65317","14460","38302","37200","100958","69009.52","38613","71630","47465","35515","28220","41152","58260","66582","69627","87914","81280","68941","69268","62088","67328","93258","114192","102554","65793.3","","",
"Japan","JPN","Cereal production (metric tons)","AG.PRD.CREL.MT","","20318660","20635150","19470310","19079380","18925506","18915600","21023600","20998210","19912510","17661810","15205810","16168610","16287820","16511820","17624830","15712220","17495960","16483170","15938870","13191708","13824230","14000333","14059961","16012384","15856023","15805100","14526600","13866800","14317700","14449107","13069924.88","14285806.7","10737390","15787203.37","14121766.07","13668044.47","13319770","11933530","12282680","12796066.71","12254842.67","12184519.33","10824201.51","11993783.7","12433769.16","11741858.54","12024848.13","12151091.21","11461384.89","11454614.23","11657491.61","12166480.7","12264625.46","12285001.04","12141378.23","11924734.91","11903650.57","11575323.38","11843136.29","11685523.57","11898822.25","11631439.58","","",
"Kazakhstan","KAZ","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29649100","21530700","16399233.41","9476320","11210020","12358980","6380160","14248300","11539396","15865279","15926090","14738300","12337671","13750260","16472690","20082040","15530034","20763550","12115916","26825597.9","12788631.4","18157040.27","17110959.3","18585931.63","20410625","20129018","20196033.6","17509767.93","20152658.33","16556388.1","22040639.83","","",
"Kenya","KEN","Cereal production (metric tons)","AG.PRD.CREL.MT","","1376218","1520717","1711045","1718408","1794258","1617546","2005760","2330767","2324274","2089966","2007843","2214950","2445860","2541882","2627749","3236349","3177352","2778901","2377734","2231089","2229399","2946815","2713320","1739552","2915624","3385292","2896914","3300425","3160756","2788475","2923992","2997899","2539301","3624079","3229877","2669157","2700368","2927285","2802247","2591351","3369648.3","3045518","3351497","3199022","3585080","3936250.35","3613833.84","2866110.72","2898883.86","4347437","4058581","4711585","4536942","4227112.63","4523082.62","3892022.42","3711200.84","4805995.66","4621285.63","4881292.56","3969178.4","3753772.6","","",
"Kyrgyz Republic","KGZ","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1596100","1537600","1059790","911080","1325419","1610388","1607530","1617630","1550090","1794556","1712217","1633632","1708898","1621549","1504006","1417557","1440359.03","1858103","1510268.31","1504682.83","1357040.8","1728265","1355798.3","1753400.4","1763628.63","1720953.81","1783480.01","1823519.39","1901475.37","1376462.99","1912757.57","","",
"Cambodia","KHM","Cereal production (metric tons)","AG.PRD.CREL.MT","","2557300","2190800","2805200","2963900","2639000","2511800","2606900","3405000","2620600","3951000","2853700","2006600","1122700","705000","1145000","1175000","1080000","1080000","608000","1818000","1575000","2000000","2082000","1308000","1854000","2144000","1853000","2541000","2726000","2588000","2460000","2281000","2428764","2268500","3502700","3468563","3457340","3558381","4136174","4183064","4284605","3971406","5025548","4426949","6233960","6641061","7250000","7787338","8509896","9018589","9496000","10241849","10238400","9798000","9668100","10494300","11749500","12123500","11780700","11836000","12906000","12787000","","",
"Kiribati","KIR","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Cereal production (metric tons)","AG.PRD.CREL.MT","","6629757","5902917","6377585","7380506","7212458","8041079","7453095","7156833","8375894","8034292","7968165","7979340","8056924","8281408","9044456","9882637","9643628","10541876","10148227","6676479","8530055","8583504","8995642","9269310","8807552","8637576","8467053","9163507","8950058","8434015","7720465","7677307","6814911","7158465","6767246","7505223","7607782","7070638","7395754","7435175","7746435","6990361","6400167","7014673","6721823","6541077","6235335","6752447","6757669.49","6020702.01","5825775.77","5604303.9","5810450.68","5852499.19","5976258.87","5831045.8","5487987.7","5418712.13","5272971.32","4945343.81","5443029.34","5205824.53","","",
"Kuwait","KWT","Cereal production (metric tons)","AG.PRD.CREL.MT","","0","0","0","0","0","0","0","3","5","8","10","20","24","9","28","32","27","131","225","220","413","505","780","776","3109","3148","3415","3687","2472","1830","884.95","136.6","787","1235","1961","3417","3616","6148","6343","7996","9251","13633","21809","9630","10078","14576","23234","15747","13651","20303","35457","26862","33254","53636","9312","5257","6103","11217","31382","31395","28612.01","26675.45","","",
"Latin America & Caribbean (excluding high income)","LAC","Cereal production (metric tons)","AG.PRD.CREL.MT","","44118725","44943154","49896642","55845990","53732334","55263799","60297751","57935647","60680259","67120537","68328034","64316144","71229083","73968309","75958256","82769289","81324349","81211688","78665324","83351878","98392850","100419047","94835576","100751259","103834086","98714686","104610319","100545829","98337544","91293678","96482028.95","110637980.32","108413056.56","111234261.6","117682059.26","111467283.85","125334111.43","124838167.61","123185780.94","129233345.52","142423394.34","133057449.48","150977665.33","149818750.76","146543491.08","144015571.67","167799686.05","184123570.27","152427413.51","174671820.74","181981667.72","196895261.66","212624751.4","214952895.43","225833999.14","212767838.09","260813486.76","239629408.6","270706565.59","278197657.18","266698070.51","294055903","","",
"Lao PDR","LAO","Cereal production (metric tons)","AG.PRD.CREL.MT","","557000","528000","535000","754000","763000","774000","833000","796000","921503","928231","837284","843330","910310","931914","938000","691325","727621","753380","898610","1081495","1187445","1127049","1132450","1355005","1428510","1490981","1242881","1054211","1447954","1558061","1292405","1561060","1298250","1632811","1468204","1491595","1738300","1784400","2198925","2318700","2446569","2540622","2518278","2732500","2940560","3113650","3398240","4077685","4279186","4091515","4161995","4614695","4628645","5414864.74","5618250","5701160","5232304","4566380","4328125","4202725","4030147","4057610","","",
"Lebanon","LBN","Cereal production (metric tons)","AG.PRD.CREL.MT","","96500","106347","84700","89000","80905","95968","91301","64882","44228","54092","52414","76416","65638","92444","82700","55700","60760","56600","48600","30450","29575","30420","27200","25831","34450","46530","70482","73032","79361","77358","83213","88401","80905","79109","100385","93796","89657","102843","93000","122800","152950","140144","145835.93","165056.82","177240","189400","153370","177000","146600","111784.67","158638.17","188629.35","178658.66","176627.23","180116.43","181183.97","166851.49","164130","165440","174470","133462.47","133396.53","","",
"Liberia","LBR","Cereal production (metric tons)","AG.PRD.CREL.MT","","115000","120000","125000","130000","135000","141000","142000","152000","163000","190000","200000","210000","225000","248000","229000","245000","256000","244000","249000","243000","269000","284000","290000","298000","289000","288000","297700","297700","294090","180000","100000","110000","65000","50000","56200","94450","168400","209400","196300","183400","145000","110000","100000","110000","154800","164000","231800","295150","293000","296090","291000","297000","270000","266000","296000","335180","247495","257995","276400","279000","255600","288000","","",
"Libya","LBY","Cereal production (metric tons)","AG.PRD.CREL.MT","","104992","124400","128400","118200","155601","159615","174883","152963","205174","82458","50804","160131","274089","186860","270184","332909","110732","299221","213486","214831","247730","292800","417587","275134","234575","284850","275970","283231","321878","272536","257988.97","218124.02","180161.03","165154.92","146510.94","159800","206200","212700","212700","221780","217800","217100","216700","218465","233600","213470","213770","213200","215350","243539.07","275210","308472.65","305900","304363.03","254599.99","299287.67","209512.43","279550","219613","209411","209777.18","209956.99","","",
"St. Lucia","LCA","Cereal production (metric tons)","AG.PRD.CREL.MT","","50","50","30","18","20","30","30","25","25","21","25","30","31","35","35","35","35","35","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Cereal production (metric tons)","AG.PRD.CREL.MT","","47397095","48303727","53129887","59751971","57638446","59362843","64191784","62266099","64675807","71363842","72458035","67956173","74888690","78437212","80551648","86759325","86545411","85838020","84003832","88442972","103512975","105255823","99584208","106319887","109998151","105465865","111733285","107990814","105743090","98081777","103537242.95","117959324.27","115632542.78","118626268.63","125795157.73","119709414.69","133989702.27","133155818.96","130951762.37","137706027.52","151525730.56","141769636.24","160748443.72","160902819.87","157479097","155190646.88","178310341.52","195630282.06","164262722.61","187012052.8","194410883.16","209536621.46","225329011.28","227681018.38","237178010.19","223843418.68","271339498.47","249082880.68","280877170.2","288607256.75","277716854.71","303954687.13","","",
"Least developed countries: UN classification","LDC","Cereal production (metric tons)","AG.PRD.CREL.MT","","52180473","52239100","55923211","57480320","56559429","53639100","60108088","59331169","62467769","61461312","59226875","57408096","60954613","61376090","66007948","66559234","67333149","69542197","67327702","75603232","77778090","75836508","79217605","75919525","82850292","83524005","81316188","89093404","91494307","88671335.97","91179354.06","91879625.21","95609786.26","95969247.64","100404155.8","108001028.18","104388839.09","110726022.59","119859371.47","120043052.99","126345072.94","128178037.48","137588654.65","133216741.19","151957476.79","158895870.91","167019887.11","176816732.94","184937909.16","197584337.08","193630456.37","199342639.78","205627499.24","215398316.16","209569590.96","217260610.96","223097116.92","231787035.56","227833785.65","238956908.43","241320469.52","240048878.01","","",
"Low income","LIC","Cereal production (metric tons)","AG.PRD.CREL.MT","","20526602","22354196","22439867","22735079","21846123","21182522","24307009","22139664","25196816","23532097","23905585","25169725","24260758","27349429","28297030","30243912","28535290","29995043","27760800","29865590","31840613","27822195","28558301","25303686","31486283","32719940","28921414","37737988","31000897","30887980.05","37961810.68","38322769.8","40591742.62","39929136.02","36246349.94","36981793.76","34332144.98","42098652.18","37586193.72","33211713.11","40448501.24","41034222.3","47609470.25","40420969.39","49197974.73","52309505.37","51936359","50310344.72","56888128.5","59643620.5","57799268.23","64261851.97","64125142.25","66122320.85","60678823.48","64844158.12","62312271.09","66317701.48","69948046.79","72519838.14","67995076.41","69902503.64","","",
"Liechtenstein","LIE","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Cereal production (metric tons)","AG.PRD.CREL.MT","","951868","1061828","1076631","1100142","795199","1011504","1190706","1385641","1412377","1644193","1421355","1342614","1353723","1650815","1211357","1306398","1719023","1932237","1955033","2170390","2265866","2192543","2528616","2467570","2702001","2638561","2177294","2523913","2101237","2578860","2429895","2373882","2609310","2722454","2850089","2098777","2268861","2730821","2893630","2896040","2728140","2890180","3106450","2668240","3294530","3396030","3193100","4017620","3788070","4469740","4038207","4054851","4837225","3625675","5051180.51","4672771","2579086","4200098","4837907","5434886.5","5622708.9","3652343","","",
"Lower middle income","LMC","Cereal production (metric tons)","AG.PRD.CREL.MT","","162231319","166982777","174318890","178809641","164594781","157288825","182749067","195847179","202833212","212549906","210306922","201673971","218248250","210910391","233678244","230640191","245365762","253059882","237216104","261843678","272154281","265984072","296449687","296359580","310323469","317597264","301760794","340040396","367577072","362760554.92","365657151.05","376885176.8","393048311.01","402437140.12","403287530.9","429076148.91","426390076.36","438857127.08","463203001.02","467843544.84","473803944.64","447410871.29","491405951.16","493415138.27","514865985.73","532521313.59","550531755.14","576704763.32","563010432.88","583230487.45","608280451.74","614244163.44","629195150.63","641134729.05","633203696.37","638174834.58","668101242.87","680265028.03","680870469.98","705653396","737283271.86","720306091.29","","",
"Low & middle income","LMY","Cereal production (metric tons)","AG.PRD.CREL.MT","","385829964","411515443","441688371","463658491","457362594","472837371","512461108","519169352","533325470","574458242","592708997","574903071","609204889","627943324","670764646","684311247","686406873","734579530","732486593","758813225","802614166","817171185","871732703","901236718","907044061","926568713","917022577","962272765","992737711","1023155210.61","1035939478.63","1143724591","1169773714.3","1151861129.98","1169672702.76","1229434212.45","1238709834.55","1261491027.54","1272316993.15","1236499156.89","1275205411.71","1251611122.09","1289669989.82","1340738799.84","1387557939.35","1428286045.97","1470683836.98","1556486224.26","1534937906.08","1583965380.77","1668993973.52","1694549920.44","1767941388.34","1785684689.45","1831500780.4","1834778774.85","1913306708.86","1916174348.61","1945456645.31","1979568158.61","2018498031.79","2014204112.5","","",
"Lesotho","LSO","Cereal production (metric tons)","AG.PRD.CREL.MT","","226648","223800","223400","222000","216800","223400","217300","212506","211684","182536","197254","104350","150350","264905","154422","119658","251026","288249","228837","194497","171796","125048","123097","131679","167107","132455","146191","233910","199365","242119","67253.8","93800.14","153256.22","222852.81","81221","257418","206026","171933","173865","149723.48","254959.76","149947.22","116475.05","109279.54","111647.04","87205","71887","72997","74121","173193","103897.43","101382.16","107452","115733.29","82840.23","25678.06","216011.86","157857.07","35105","28534.31","98320.46","82451.25","","",
"Late-demographic dividend","LTE","Cereal production (metric tons)","AG.PRD.CREL.MT","","182648377","196062466","217451011","231401436","247476050","261812411","267382058","268579125","268807028","294565759","315148175","309617260","327131493","345341618","353541683","372795347","358100129","388975368","408534092","406403806","409991960","448189801","474718461","506671798","487175032","501731126","508935989","510981482","530818991","553156743.92","560772655.64","695975493.12","692934549.88","668671415.21","669125543.05","709393663.17","729814025.89","692364944.89","709979323.5","658488956.7","706292795.89","699474837.16","675536132.65","740098211.41","738736741.12","769327140.24","783359996.03","861882703.98","857568752.88","830735070.29","917269522.75","901783572.31","969924887.91","988978320.18","1042500731.8","1036074344.78","1089152287.55","1052649905.67","1076552265.99","1091983275.9","1098252010.84","1140824468.47","","",
"Lithuania","LTU","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2206141.65","2681041.65","2106741.65","1915041.65","2623641.65","2953841.65","2725441.23","2057892.12","2667601.65","2356159.83","2539100","2625800","2859400","2811100","1857800","3017000","3421900","3806600","2796700","3225900","4656600","4474800","5123200","6066749","5120821","5074188","4052940","5235500","6544720","5340820","5623660","","",
"Luxembourg","LUX","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152830","144299","169038","164133.42","178984","160569","161461","148351","190722","188562","166184","149591","153433","173287","168563","176516","139262","149291","157630","163590","146230","147160","170660","","",
"Latvia","LVA","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1143400","1230700","896100","689040","960800","1035200","958900","783400","923624","928000","1028500","932400","1059500","1314300","1158700","1535200","1689400","1663100","1435500","1412000","2124500","1948700","2227200","3021500","2703200","2692500","2057300","3163200","3497100","2994600","3243700","","",
"Macao SAR, China","MAC","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Cereal production (metric tons)","AG.PRD.CREL.MT","","1537830","3511979","3856071","3403305","3486365","2179840","3523200","6352730","4089600","4251560","5352461","5167140","3228970","4809380","3728620","5713380","2888140","4744560","4103160","4514720","2130300","4916509","3581070","3759130","5312160","7824550","4336810","7958960","7428590","6275864","8664685","2950232.19","2817864.04","9638630","1783230","10103303.7","4097670.63","6629516.41","3843292.32","1996648.9","4603349.74","5287814.6","7969118.32","8598634.63","4279354.31","9236077.13","2505021.89","5330290.42","10443719.48","7834479.24","8689334","5311218.76","9874542.88","6936819.24","11687921.96","3560828.31","9787464.69","10389766.77","5316232.56","3325551.12","10452190.15","3509673.38","","",
"Monaco","MCO","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1978255","3218589","1627891","2610779","1976169","3486746","2428062","2141579","1905097","2550044","2539059","2000680.18","2942574","2771711","2222357","1825348.29","3132303","2149173","2386009","2466400","1190061","2654337","2886891","2183323","2954175","3285836","3421119","3498682","1478349","4647534.73","1758120.71","","",
"Madagascar","MDG","Cereal production (metric tons)","AG.PRD.CREL.MT","","1584920","1657700","1670300","1784510","1714600","1746795","1855015","1940490","1989965","2056645","2008805","2032600","2021780","2133205","2094080","2178985","2189893","2038310","2162612","2237803","2133725","2084520","2280960","2273900","2319560","2385058","2337849","2307600","2544675","2581217","2497183.9","2590967.09","2723977.31","2517000","2641973.75","2684976.82","2741980.17","2609983.93","2755988.21","2660170","2853015","2786948.94","3127724.54","3389544.49","3794599.2","3904369.54","4024722","4355509","4975572.69","5159720.58","4739751.99","5009947","3997774","4350378.47","4057987.42","4138500.16","3888315.15","4251342.81","4136202.73","4455179.51","4625795.26","4803368.83","","",
"Maldives","MDV","Cereal production (metric tons)","AG.PRD.CREL.MT","","159","210","262","313","364","426","279","174","83","240","70","25","767","822","2070","146","83","28","40","17","102","57","25","5","5","5","5","6","11","7","4","8","10","11","11","9","96.44","92.01","95.89","99.46","110.32","109.84","176.82","132","120","135","138","145","146.53","163.77","171.94","185.49","195.47","195.07","196.88","202.06","198.23","205.88","203.29","203.74","205.17","204.4","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Cereal production (metric tons)","AG.PRD.CREL.MT","","27651975","34615248","33804042","33527566","35919373","32126062","36285323","44001687","41743674","41183136","40341615","47055583","41602278","45267830","47659909","52445951","44616670","49059102","48920053","53598783","52303147","54585866","53426240","50754348","59277542","64898908","60350009","66505245","64376037","72286176.28","78978160.66","77411142.9","80011953.87","82939659.95","79016052.97","91465063.28","79031280.77","91642148.79","80885990.43","77391840.99","82341432.93","93115024.57","103525473.61","104581100.65","107044517.58","112313824.88","108977617.25","92305304.5","114082245.38","104598159.77","108538733.09","107807074.17","117066153.15","115623922.33","116190061.33","111891240.81","114592917.1","108584925.57","122814498.88","118124903.22","119622059.99","109373153.25","","",
"Mexico","MEX","Cereal production (metric tons)","AG.PRD.CREL.MT","","8516733","8605792","9539077","11710533","12488283","12987982","13068481","13925652","13843149","15006401","14805568","14394049","14863720","14618927","16625618","16478100","17967775","18897475","15653065","20893795","24626699","20256026","22683293","23638106","27403856","22708051","23696541","21113156","21425181","25562272","23672210","26889368","25201020.18","26810967","26883809.47","29312360","28065537","29124931.96","27435666","27995057","31060786.34","28773237","31336229","32315035","29062836","32158037","34313189","36109143.63","31285670","34925200","28408737","33614212","33210301","36526602.49","34704514.12","38464938.31","37487835.84","36068401.88","36164102.48","36374789.68","36582135.17","36317244.15","","",
"Marshall Islands","MHL","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Cereal production (metric tons)","AG.PRD.CREL.MT","","365303362","389161247","419248504","440923412","435516471","451654849","488154099","497029688","508128654","550926145","568803412","549733346","584944131","600593895","642467616","654067335","657871583","704584487","704725793","728947635","770773553","789348990","843174402","875933032","875557778","893848773","888101163","924534777","961736814","992267230.56","997977667.95","1105401821.2","1129181971.68","1111931993.96","1133426352.82","1192452418.69","1204377689.57","1219392375.36","1234730799.43","1203287443.78","1234756910.47","1210576899.79","1242060519.57","1300317830.45","1338359964.62","1375976540.6","1418747477.98","1506175879.54","1478049777.58","1524321760.27","1611194705.29","1630288068.47","1703816246.09","1719562368.6","1770821956.92","1769934616.73","1850994437.77","1849856647.13","1875508598.52","1907048320.47","1950502955.38","1944301608.86","","",
